id,name,followers,genres,popularity,related_artists
7JwNWaTv4y9WNJCihQFHpv,alayna,55478,"['alternative r&b', 'chill r&b', 'indie electropop', 'indie r&b']",41,"[{'id': '0ZBpfuCEGp57xCqdvrQU7m', 'name': 'BLAISE MOORE', 'followers': 27145, 'genres': ['canadian contemporary r&b', 'indie electropop'], 'popularity': 27}, {'id': '4dw1gYD42SHeDoxl7SKDhS', 'name': 'Nakala', 'followers': 38284, 'genres': ['alternative r&b', 'chill r&b', 'indie r&b', 'uk contemporary r&b'], 'popularity': 36}, {'id': '2EcDZA7LVlXzUhOqYzhNGK', 'name': 'Rendezvous At Two', 'followers': 52909, 'genres': ['bedroom soul'], 'popularity': 43}, {'id': '0kXDB5aeESWj5BD9TCLkMu', 'name': 'Alextbh', 'followers': 80950, 'genres': ['alternative r&b', 'chill r&b'], 'popularity': 41}, {'id': '4k3yrCOPB5wp2ne8R9MQoM', 'name': 'Janine', 'followers': 283447, 'genres': ['alternative r&b', 'chill r&b', 'nz pop', 'pop', 'pop r&b', 'r&b'], 'popularity': 54}, {'id': '5aNJpeK3hUdPY9orfExdOF', 'name': 'Ayelle', 'followers': 28947, 'genres': ['alternative r&b', 'chill r&b', 'indie electropop', 'vapor soul'], 'popularity': 47}, {'id': '7JBZN2pehWRUu3fX11lP2y', 'name': 'R.LUM.R', 'followers': 113185, 'genres': ['alternative r&b'], 'popularity': 36}, {'id': '6hfwwpXqZPRC9CsKI7qtv1', 'name': 'Alina Baraz', 'followers': 1119055, 'genres': ['alternative r&b', 'electropop', 'etherpop', 'pop', 'r&b'], 'popularity': 64}, {'id': '30DhU7BDmF4PH0JVhu8ZRg', 'name': 'Sabrina Claudio', 'followers': 1368407, 'genres': ['alternative r&b', 'pop', 'r&b'], 'popularity': 63}, {'id': '0QitJHI0ZwMa5F9TR6EYSl', 'name': 'Sylo', 'followers': 35558, 'genres': ['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b'], 'popularity': 43}, {'id': '1fQWUHoSWhlrc9rmHi2xnE', 'name': 'Nbdy', 'followers': 71681, 'genres': ['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul'], 'popularity': 45}, {'id': '1mKtlPrXjWK6oIdk9cSOjs', 'name': 'Asiahn', 'followers': 181668, 'genres': ['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b'], 'popularity': 44}, {'id': '3UjPnt2nRmw10N58bBeNOg', 'name': 'Xavier Omär', 'followers': 336535, 'genres': ['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b', 'trap soul'], 'popularity': 53}, {'id': '6cPaKxbdmfSTmt1wKh4GcX', 'name': 'Colette Lush', 'followers': 25586, 'genres': ['alternative r&b', 'chill r&b', 'indie r&b'], 'popularity': 45}, {'id': '7oJtghmTMHdQ49zN8uLSob', 'name': 'Harrison Brome', 'followers': 26999, 'genres': ['canadian contemporary r&b', 'vancouver indie', 'vapor soul'], 'popularity': 43}, {'id': '2sphpXGg1u97VSzbm5gR2P', 'name': 'JOY.', 'followers': 45662, 'genres': ['australian electropop', 'australian pop', 'vapor soul'], 'popularity': 47}, {'id': '6tUJpYN2aYiXbzAcg0pIOo', 'name': 'Sinéad Harnett', 'followers': 416388, 'genres': ['alternative r&b', 'chill r&b', 'dance pop', 'gauze pop', 'indie r&b', 'indie soul', 'pop', 'r&b', 'uk contemporary r&b'], 'popularity': 59}, {'id': '56tbeL5xhBPxby544GuK3E', 'name': 'Kevin Garrett', 'followers': 126662, 'genres': ['alternative r&b', 'nyc pop', 'pittsburgh indie'], 'popularity': 50}, {'id': '68tR0TsEKX89ID4fyBMgch', 'name': 'James Vickery', 'followers': 91046, 'genres': ['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b'], 'popularity': 50}, {'id': '1XC87A3NVlw6xDW1kIB5FN', 'name': 'Jess Connelly', 'followers': 41578, 'genres': ['chill r&b', 'pinoy indie', 'pinoy trap', 'tagalog rap'], 'popularity': 40}]"
0ZBpfuCEGp57xCqdvrQU7m,BLAISE MOORE,27145,"['canadian contemporary r&b', 'indie electropop']",27,
4dw1gYD42SHeDoxl7SKDhS,Nakala,38284,"['alternative r&b', 'chill r&b', 'indie r&b', 'uk contemporary r&b']",36,
2EcDZA7LVlXzUhOqYzhNGK,Rendezvous At Two,52909,['bedroom soul'],43,
0kXDB5aeESWj5BD9TCLkMu,Alextbh,80950,"['alternative r&b', 'chill r&b']",41,
4k3yrCOPB5wp2ne8R9MQoM,Janine,283447,"['alternative r&b', 'chill r&b', 'nz pop', 'pop', 'pop r&b', 'r&b']",54,
5aNJpeK3hUdPY9orfExdOF,Ayelle,28947,"['alternative r&b', 'chill r&b', 'indie electropop', 'vapor soul']",47,
7JBZN2pehWRUu3fX11lP2y,R.LUM.R,113185,['alternative r&b'],36,
6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,1119055,"['alternative r&b', 'electropop', 'etherpop', 'pop', 'r&b']",64,
30DhU7BDmF4PH0JVhu8ZRg,Sabrina Claudio,1368407,"['alternative r&b', 'pop', 'r&b']",63,
0QitJHI0ZwMa5F9TR6EYSl,Sylo,35558,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b']",43,
1fQWUHoSWhlrc9rmHi2xnE,Nbdy,71681,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul']",45,
1mKtlPrXjWK6oIdk9cSOjs,Asiahn,181668,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b']",44,
3UjPnt2nRmw10N58bBeNOg,Xavier Omär,336535,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b', 'trap soul']",53,
6cPaKxbdmfSTmt1wKh4GcX,Colette Lush,25586,"['alternative r&b', 'chill r&b', 'indie r&b']",45,
7oJtghmTMHdQ49zN8uLSob,Harrison Brome,26999,"['canadian contemporary r&b', 'vancouver indie', 'vapor soul']",43,
2sphpXGg1u97VSzbm5gR2P,JOY.,45662,"['australian electropop', 'australian pop', 'vapor soul']",47,
6tUJpYN2aYiXbzAcg0pIOo,Sinéad Harnett,416388,"['alternative r&b', 'chill r&b', 'dance pop', 'gauze pop', 'indie r&b', 'indie soul', 'pop', 'r&b', 'uk contemporary r&b']",59,
56tbeL5xhBPxby544GuK3E,Kevin Garrett,126662,"['alternative r&b', 'nyc pop', 'pittsburgh indie']",50,
68tR0TsEKX89ID4fyBMgch,James Vickery,91046,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",50,
1XC87A3NVlw6xDW1kIB5FN,Jess Connelly,41578,"['chill r&b', 'pinoy indie', 'pinoy trap', 'tagalog rap']",40,
5d6YpWfrSRRZBTgfLt0xcz,Tara Carosielli,15521,"['indie electropop', 'indie poptimism']",26,
4HiLipaDjOwRkhJlk5s1uT,Jae Stephens,29272,[],41,
4fJsnm9CeDAPrwO4MAEToj,Dounia,107123,"['alt z', 'alternative r&b', 'electropop', 'escape room', 'high vibe', 'pop']",48,
4iH079WFvkBukHz8JgiOp3,Tsar B,39479,['belgian pop'],37,
0IfnpflOVEmRGxCKaCYPX4,Chløë Black,43543,['alt z'],36,
3jDtqAKltRxJi64svLZGj7,Bibi Bourelly,76082,['alternative r&b'],50,
4YrURxtCHtPBfNDmMNp7IG,Cruel Youth,132703,"['electropop', 'indie poptimism']",38,
336wP75Xfy1WoqKRFt17IO,Goldilox,7579,['la pop'],26,
0tRFWXqKBBQcu5oFVOgVzX,Jaira Burns,340824,"['alt z', 'electropop', 'indie poptimism', 'pop']",59,
4QmC9vyeUlNcmR9sKzbmxe,Sølv,9266,['indie electropop'],36,
7m0vevDYIJpOIKMzsPuCAp,Sidi,4694,[],31,
3pgtze01npIBY3DCDD5flw,Ängie,133237,"['alt z', 'electropop', 'escape room', 'indie electropop', 'indie poptimism']",42,
1EadqYKeYXKgmD5WoAqxsr,Char,3240,"['alt z', 'indie electropop']",27,
0XPSOhKsMhkMtCJN2zdLJb,Vi,5367,"['canadian contemporary r&b', 'indie electropop']",31,
1zrtALLG8cavle3fFQ0dFH,Cassie Marin,5286,['indie electropop'],24,
68WwJXWrpo1yVOOIZjLSeT,Evalyn,68565,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'vapor soul']",41,
0gKIGwEwHA8mOrLyzbRAjr,L.A. Rose,1587,[],28,
5gsyao2Qm21EKylbVIuRQ3,11:11,230560,"['alternative r&b', 'canadian contemporary r&b', 'pop r&b', 'r&b', 'trap soul']",43,
5qeWpRuIDDT5BBPojh8afd,Amber Olivier,32172,"['alternative r&b', 'uk contemporary r&b']",29,
6G1yTgvoYsuVb2Ja8cVVJ2,anders,129246,"['canadian contemporary r&b', 'canadian hip hop', 'toronto rap', 'trap soul']",50,
4W49e48G0gg1pucAN6JiGH,Yo Trane,189657,"['alternative r&b', 'chill r&b', 'pop r&b', 'r&b', 'trap soul']",47,
1uaS3ZokV40ZrpzSRhx4Ol,K. Forest,84131,"['canadian contemporary r&b', 'canadian hip hop', 'pop r&b', 'trap soul']",34,
5qfkUSH3ip5dD2eEPhjkT3,Kyle Dion,170908,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'pop', 'r&b']",53,
2hnEiOVSXzO81ruLVH0KUR,Marco McKinnis,46037,"['alternative r&b', 'chill r&b', 'indie r&b']",43,
45AMD9qU0ERQY5RvR7deHR,Che Ecru,134978,"['alternative r&b', 'pop r&b', 'r&b', 'trap soul']",49,
49ygis4xkYsXbHMGCD7ajq,Kalin White,46318,"['pop r&b', 'trap soul']",30,
5J7URjIP8aFmeSn2QwF9Au,TYuS,142235,"['alternative r&b', 'indie r&b', 'pop r&b', 'trap soul']",40,
6TrQLQR8tUluPbmdPy6jqY,ELHAE,193141,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul']",46,
69FykkhiqpzqeSNYRxc8BI,Tiara Thomas,91207,"['alternative r&b', 'pop r&b']",39,
4hTL3jOgvZwOqegEZTOrCc,Col3trane,130012,"['alternative r&b', 'indie r&b', 'indie soul', 'r&b', 'trap soul', 'uk contemporary r&b']",54,
2r3A0lVppaYaTz2ttY1Jws,Maurice Moore,56876,"['canadian contemporary r&b', 'pop r&b', 'trap soul']",36,
24Cf1irKt7kcewb9OOkPum,Joyce Wrice,127244,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b']",52,
6TvjXbopXg71XRM9OZWqUc,Arin Ray,214585,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'pop r&b', 'r&b', 'trap soul']",58,
2joIhhX3Feq47H4QXVDOr3,RINI,511630,"['alternative r&b', 'australian r&b', 'bedroom soul', 'chill r&b', 'pop']",60,
05LTJdcIWfHyQXC1za07k8,BRIDGE,19925,['trap soul'],42,
50Fwc6LYQ2aYsWVN10hhTY,PLAZA,97376,"['canadian contemporary r&b', 'trap soul']",53,
1kh0AypxF3CxMMzmQyif2S,Rayana Jay,79759,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",41,
6QYvdTSxds4Tbo6utoZNKU,Azee,6352,['trap soul'],40,
5EXfqUleFQVrNrQIDpuAxy,BOBI ANDONOV,12636,['macedonian pop'],38,
4ClziihVpBeFXNyDH83Lde,UMI,696124,"['alternative r&b', 'bedroom soul', 'chill r&b', 'indie r&b', 'pop', 'r&b']",63,
2vVT4qoxWje0gVD2FiWZ4u,Jeff Bernat,366387,"['chill r&b', 'pop', 'popping']",60,
31SBgHxc8eqZUk9MdveH42,PREP,185224,['alternative r&b'],49,
0fTav4sBLmYOAzKuJw0grL,Mac Ayres,486315,"['alternative r&b', 'chill r&b', 'indie soul', 'pop', 'r&b']",58,
387YZVajWRq3ZPiCxiX07b,lost spaces,15506,['chill r&b'],40,
4SwV4H2atecTIdXKyLfSfR,Nieman,15627,"['chill r&b', 'la pop']",43,
3uaX4vj7m3bkWhcY9xooJ6,ZUHAIR,9997,"['australian r&b', 'bedroom soul', 'chill r&b']",39,
74Zk4BaTpscIf6k04UoCds,JAIE,16862,"['bedroom soul', 'chill r&b']",37,
2ZeeJPDvqzQ7c8iG3rRsyc,Thomas Ng,11113,['chill r&b'],46,
3tMCCHWJzmRKZvSR157i7e,We The Mongrels,2419,['chill r&b'],26,
65ZzuNL3HmtwhF9akIKXuJ,YAØ,5926,"['chill r&b', 'singaporean pop']",40,
0UCbydneMuhqhsaF5qQu30,Sway Bleu,13231,['chill r&b'],37,
1mefU9eSDsjTwOJK0gn7xZ,Yayyoung,31192,"['bedroom soul', 'chill r&b']",44,
0jUQSUOcM7lxVn5eVGTkzQ,Justine Skye,599783,"['alternative r&b', 'chill r&b', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b']",59,
7jZMxhsB8djyIbYmoiJSTs,Kiana Ledé,1290568,"['alternative r&b', 'chill r&b', 'dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",64,
63XBtGSEZINSyXylZxEUbv,Victoria Monét,546116,"['alternative r&b', 'dance pop', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",61,
3nViOFa3kZW8OMSNOzwr98,Queen Naija,2334869,"['pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",64,
0taUqKeI9JbGZECxu5bVV0,Toni Romiti,599292,"['pop r&b', 'r&b', 'trap queen']",49,
6g8AmloI8egfrr3dm3SnUL,TWENTY88,451002,"['alternative r&b', 'pop r&b', 'r&b']",47,
6yqadcG6z5djW3lDuP7Abh,Lyrica Anderson,211946,"['hip pop', 'pop r&b', 'r&b', 'trap queen']",37,
0XIKGBo9PnK1ApI5tZA60d,DaniLeigh,984810,"['pop', 'pop r&b', 'pop rap', 'r&b', 'rap latina']",60,
6If57j6e3TXXk0HiLcIZca,Sevyn Streeter,1182904,"['alternative r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",59,
756t7CBmWLNYsshVtS6P44,Tone Stith,141204,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul']",53,
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,4385532,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",70,
6cN9XwPMj9bWzJ32GC6V7v,Mila J,645478,"['alternative r&b', 'hip pop', 'pop r&b', 'r&b', 'trap queen', 'urban contemporary']",54,
6vZUJpsm4VHjSWpedp05vg,Trevor Jackson,106589,"['alternative r&b', 'pop r&b', 'r&b']",45,
5ae3MM8dgOn3QPHzqFDJlY,Kevin Ross,77857,"['alternative r&b', 'indie r&b', 'neo soul', 'pop r&b', 'r&b']",49,
0q31MBlCXGIFG6gl11Yn0t,Lyves,31091,"['alternative r&b', 'indie electropop', 'vapor soul']",37,
7AbKOHOvn27dK0FOiboAno,Black Atlass,89472,"['canadian contemporary r&b', 'trap soul']",53,
1VURTzU1i6o1agHFXs3V4E,Sonn,13554,[],41,
4QDvXnbmw1znkqkK1119Fc,RKCB,108833,"['alternative r&b', 'electropop', 'indie electropop', 'indie poptimism', 'indie soul', 'vapor soul', 'vapor twitch']",51,
1r1n66Rkx4fzNCIUQhS6OH,Tanerélle,108177,"['alternative r&b', 'indie electropop']",49,
4APHks5GcW1GrlfnSvL5O3,Karnaval Blues,7385,"['chill pop', 'indie soul', 'vapor soul']",44,
3x7BaW5q1SDNv6bVrbOCmX,MOVEMENT,57475,[],42,
5bvwbAyrx6Yk8oLHqOnJ9p,Fhin,31340,"['electro-pop francais', 'indie soul', 'new french touch', 'vapor soul']",44,
0tOrKkXIn3VYyVHFEPG6Xd,Galimatias,131222,"['alternative r&b', 'chillstep', 'vapor twitch']",55,
5YZ5AExR68U3ZblH6HcO6B,Leven Kali,154146,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b']",55,
0tqGegfp4LA38TZ807OdzM,Adrian Marcel,171484,['pop r&b'],45,
44drVL4jbdo6T6llD5cMgx,McClenney,50942,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'neo r&b']",43,
65OtBLtkrifQrdTlKI90IR,Elijah Blake,211417,"['alternative r&b', 'pop r&b', 'r&b', 'trap soul']",43,
4lwPGsAG5qnfn1JOtESnYZ,Guordan Banks,33220,[],39,
0NIIxcxNHmOoyBx03SfTCD,Tinashe,2387923,"['alternative r&b', 'dance pop', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",68,
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,5239196,"['alternative r&b', 'dance pop', 'pop', 'r&b']",74,
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,5890581,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b']",76,
1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,2767340,"['alternative r&b', 'pop', 'r&b', 'uk contemporary r&b']",70,
16rCzZOMQX7P8Kmn5YKexI,Mahalia,748848,"['alternative r&b', 'dance pop', 'indie anthem-folk', 'pop', 'r&b', 'uk contemporary r&b']",63,
3KedxarmBCyFBevnqQHy3P,Jessie Reyez,1112926,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'r&b']",66,
1A9o3Ljt67pFZ89YtPPL5X,Snoh Aalegra,809560,"['alternative r&b', 'pop', 'r&b', 'scandinavian r&b', 'swedish soul']",65,
0AsThoR4KZSVktALiNcQwW,Chloe x Halle,1723267,"['alternative r&b', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",60,
7aFTOGFDEqDtJUCziLVsVC,Nao,567598,"['alternative r&b', 'dance pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'uk contemporary r&b']",58,
2kQnsbKnIiMahOetwlfcaS,Raveena,410130,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",58,
2cWZOOzeOm4WmBJRnD5R7I,Normani,1959308,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",68,
1ti0u37FfK0AO8cM2n7Ncr,Iris Temple,20880,"['alternative r&b', 'bedroom soul']",29,
6LtgEnShwvrqAaKohg7skM,Hablot Brown,31855,"['alternative r&b', 'indie r&b', 'indie soul']",46,
63g7H7tihdsX4LtRQioKrR,Kyle Lux,19248,"['alternative r&b', 'chill r&b', 'indie r&b']",42,
6iWuBN32BqCJAeXW6o3nil,Cautious Clay,223491,"['alternative r&b', 'indie r&b', 'nyc pop']",58,
3O2UFvuhmgSDH3q6miqELN,marcos g,25594,"['alternative r&b', 'chill r&b', 'indie r&b']",44,
7lDgh1Efb7gDBPxtYWd7ui,Hong Kong Boyfriend,8292,['chill r&b'],39,
4vZ5UD5pIliRPSdHHj9EUp,Bren Joy,53283,"['alternative r&b', 'chill r&b', 'indie r&b']",56,
2RRNrkubhppUJPRUYExCVf,Brian Dublin,1134,['chill r&b'],22,
6cBSgFUoVWA9CIA159x2Jr,syd B,11330,"['alternative r&b', 'chill r&b', 'indie r&b']",36,
5UNWM3Keu6o0NrbigeRfh9,Mei,12786,"['bedroom soul', 'chill r&b', 'indie r&b']",27,
5YHM0i7v5TqqibZhS0YiuX,Ryan Trey,162450,"['alternative r&b', 'r&b', 'trap soul']",52,
08v1r0jqDyvSo2LtSqHxcy,Reo Cragun,78728,"['canadian hip hop', 'trap soul', 'underground hip hop']",51,
4xXlwzlQAvjV07mmGvlT0T,Aftertheparty,118332,"['trap soul', 'vapor trap']",44,
1ZilzPhvZhYUCSGczNRlyt,Eli Sostre,116690,"['trap soul', 'underground hip hop']",45,
6QyD04sHvKf1AjxkXrNRk1,Anfa Rose,64314,"['trap soul', 'underground hip hop']",45,
0Maq4Nk8ZM6keGZjTCXGIH,Ye Ali,35930,"['alternative r&b', 'indiana hip hop', 'indie r&b', 'pop r&b', 'trap soul']",39,
4hknFHNFp3UMm2Rbc6Ansf,Sebastian Mikael,127892,"['alternative r&b', 'indie r&b']",41,
0Ek89uaJyo6NfWK22awFvI,VanJess,142390,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b']",53,
1cWyN6TA0n4j9JtqI0sOpt,TeaMarrr,87393,"['alternative r&b', 'boston hip hop', 'chill r&b', 'escape room', 'high vibe', 'indie r&b']",43,
7E2ioKxoxI2J94tUkIx6As,Alex Isley,107850,"['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'indie soul', 'neo soul', 'r&b']",56,
0zanHkxN0P38oWegA8iSQA,Etta Bond,57672,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",44,
3QTDHixorJelOLxoxcjqGx,SiR,692409,"['alternative r&b', 'hip hop', 'la pop', 'r&b', 'rap']",62,
4C9Tvlt8v7d8R6h98FgdUy,bLAck pARty,176262,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",49,
4FreKg40BVDMPRLGeubyku,Samaria,28141,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b']",39,
6Z4JcgqrqgysyHIPRtDIHo,Baby Rose,46373,"['alternative r&b', 'chill r&b', 'indie r&b']",41,
5N2lZ3f6pIpMTnpfVV4Adg,Symphani Soto,17823,"['alternative r&b', 'indie r&b']",26,
3qfqqDpGv4XNfa3G0EfP9s,Savannah Ré,19903,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b', 'pop r&b']",42,
3ote0zYtTM5HzVyDKEJrzR,Jessica Domingo,18869,"['alternative r&b', 'bedroom soul', 'chill r&b', 'indie r&b']",32,
2FcXBEz4zZpJGNO8CSrchU,Jayla Darden,35811,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']",42,
7CZXfBcIhQ2dPEqk3N74vV,Parisalexa,17528,['alternative r&b'],33,
4uaGojdWj4H6cTJydZUPWG,Christian Kuria,63770,"['alternative r&b', 'chill r&b']",57,
77SLhlrrJKzclwLB9bnRJZ,Alex Mali,38913,"['alternative r&b', 'chill r&b', 'indie r&b']",40,
3R80OE4RViOWbnuvqh0j8a,thuy,84973,"['chill r&b', 'pop', 'pop r&b', 'r&b']",59,
1ZtRTibAPAEbO8iydpyzWu,Kennedy Rd.,13887,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'trap soul']",28,
6gj3sMEZYP6IESIptoXnrP,Ambré,54086,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']",48,
2CfhN5oSdaZIGfe2KTq2yB,sky,12041,"['alternative r&b', 'chill r&b', 'indie r&b']",41,
494OPqLjjEhjKil1G6MWho,Kate Stewart,13601,"['chill r&b', 'uk contemporary r&b']",37,
4QJrAwNc5j17E5N2PxpqGj,Olivia Nelson,17235,"['alternative r&b', 'uk contemporary r&b']",39,
5o6oaYrumOkkzsOmwZXJv6,MALIA,24007,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",44,
7CeUn1UNtIFSZIIBNXV8jk,Liza,8541,"['canadian contemporary r&b', 'chill r&b', 'indie r&b', 'latin metal']",35,
6PvScqSJuICxvoA3UDYPmu,JON VINYL,38306,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b']",46,
3q4qbeWVDpN7LcwU6db2a7,Klyne,39301,"['dutch r&b', 'indie soul', 'new french touch', 'vapor soul']",44,
5IeewgS3Eds4y2s9A663lN,Nude,7033,"['new french touch', 'vapor soul']",30,
4oFdxup3UmMDNoLLITyDrs,Shy Girls,58175,"['alternative r&b', 'portland hip hop', 'vapor soul']",41,
2tT6SE9nGCYXysoJ4qicsZ,BASECAMP,27452,"['alternative r&b', 'vapor soul']",26,
6107PIkQDuEUcdpZqSzQsu,Atlas Bound,30272,['vapor soul'],32,
2IQDM5URYGYfSMmwhTCmyy,Rationale,78975,['uk contemporary r&b'],52,
3I2596dGk4K3e4qKjwpzQb,Saje,20329,"['indie soul', 'new french touch', 'vapor soul', 'vapor twitch']",41,
6YtlR8MLfO6azxwOKAvEi3,Pomo,38442,"['canadian electronic', 'indie soul', 'new french touch']",46,
3VVLqeEqQQqTgT8YhfY9Z6,Emmit Fenn,144319,"['electropop', 'vapor soul']",60,
3S4d3YRNGg2OhnNm3QvfhA,slenderbodies,148736,"['indie poptimism', 'indie soul', 'modern rock', 'vapor soul']",53,
1n3X60xWCyL1zytSiKeu4D,St. South,51980,"['electropop', 'vapor soul']",42,
3RP50pmG8Wz1mhNCidQj68,RITUAL,41816,"['electropop', 'vapor soul']",46,
3CGuwWgoCYSO5Z72H5G2Ec,Kita Alexander,54478,"['aussietronica', 'australian indie', 'australian pop']",43,
0lYzZ91QzokaPrRK1vq6tW,Nicole Millar,28898,"['australian pop', 'gauze pop']",43,
5ujrA1eZLDHR7yQ6FZa2qA,Vera Blue,169131,"['australian indie', 'australian pop']",54,
7MbSdIkdgkwmVxObpCg87e,Eves Karydas,44964,"['australian indie', 'australian pop', 'brisbane indie']",37,
5bdwzvp6eirvqh0TwOwjgE,Running Touch,55617,"['aussietronica', 'australian indie', 'australian pop']",47,
4OSArit7O2Jaj4mgf3YN7A,Mallrat,172351,"['aussietronica', 'australian hip hop', 'australian indie', 'australian pop', 'brisbane indie']",56,
7ASucWaI33cepJbo74Hlo0,E^ST,62268,"['australian indie', 'australian pop']",41,
7qhWa7UI1QNZNDnzYwAYZm,Vallis Alps,131066,['vapor soul'],45,
4xdEmbimxXyo9wXy9lq3ek,Gretta Ray,56214,"['australian indie', 'australian pop']",49,
4blt4zG5qMjWCPymNjDNP5,Tia Gostelow,29143,"['australian indie', 'australian pop', 'brisbane indie']",38,
0M7GyeyRi2fG8c1LdP4jhi,Lastlings,49386,['vapor soul'],48,
4qOzMSukiZoiSjPQw8Zs7s,Mansionair,160816,"['aussietronica', 'electropop', 'indietronica', 'modern rock', 'vapor soul']",56,
0lgc1ljuLwkY1VRtDkFSLK,Woodes,20823,[],38,
4SdIXLzfabqU61iK7SnKAU,G Flip,151946,"['australian alternative pop', 'australian pop']",52,
6f5yObGSpFj9eJL55GBzrb,LANKS,26444,"['australian indie', 'australian pop', 'vapor soul']",41,
2rv8IrcIQiFKkdvQAgUTZj,Set Mo,41301,['aussietronica'],45,
19m3oZKjGSLzVW0OGIAcNg,George Maple,42081,['australian pop'],44,
6vqMDhoigg5btfdPsPTVFt,Cub Sport,121444,"['australian indie', 'australian indie rock', 'australian pop', 'brisbane indie']",51,
3D6cosC5ZOLCpRxt6T3XS7,The Kite String Tangle,81090,"['aussietronica', 'australian indie', 'australian pop', 'brisbane indie']",44,
1iQVsRr2JalWIOLQa4T7O6,Odette,47550,"['australian indie', 'australian pop']",40,
0tbeZu9lv8YEKSQ9tZSslu,Amber Mark,322182,"['alternative r&b', 'indie r&b', 'indie soul', 'nyc pop']",59,
2tAqnHDAgnGtjnlzyoa38L,Ama Lou,214102,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b', 'uk contemporary r&b']",49,
0CkbPVBpOwwz9NPPglFKyq,RAY BLK,152863,"['electra', 'uk contemporary r&b']",51,
4rDcfb3TEWyx0BKdzKG24I,Jaz Karis,71270,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",49,
4DtUsfaVQBhypuwYmobdSm,RIMON,106090,"['alternative r&b', 'chill r&b', 'dutch r&b', 'indie r&b', 'indie soul']",43,
3GQboECxDT1xqPPWC30p7v,Charlotte Day Wilson,200246,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'indie soul', 'neo soul']",57,
3sJQwG0SsGRyv5C5kh4o9a,Shay Lia,78279,"['alternative r&b', 'canadian contemporary r&b', 'canadian pop', 'indie r&b', 'indie soul', 'montreal indie']",49,
